Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1K,HT-2K,T-min,As,Af,Ms,Mf,MsK,HT-1,HT-2,T,th
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1223,273,0,300,318,267,245,540,950,0,0,
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1223,273,0,301,319,268,244,541,950,0,0,
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1223,273,0,307,324,272,252,545,950,0,0,
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1223,273,0,309,326,265,237,538,950,0,0,
49.5,30.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1223,273,0,312,333,287,263,560,950,0,0,
48.5,26.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1223,273,0,410,471,391,351,664,950,0,0,
48.4,44.9,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,1273,273,0,157,240,115,53,388,1000,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,151,163,119,110,392,1050,0,0,
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1323,273,0,130,165,116,84,389,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,159,168,132,116,405,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,158,169,133,113,406,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,162,170,134,119,407,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,161,175,133,116,406,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,155,176,111,88,384,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,154,185,133,89,406,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,1173,60,165,186,113,91,386,1050,900,1,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,152,192,135,88,408,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,157,200,136,93,409,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1323,273,0,165,205,143,98,416,1050,0,0,
47,35,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1173,273,0,161,196,130,97,403,900,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,131,149,109,83,382,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,145,160,123,95,396,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,161,176,135,113,408,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,189,200,156,131,429,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,209,218,173,156,446,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,225,237,188,177,461,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,229,238,189,178,462,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,235,245,195,188,468,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,235,245,195,188,468,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,225,237,188,177,461,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,209,218,173,156,446,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,189,200,156,131,429,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,161,176,135,113,408,950,0,0,
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1223,273,0,131,149,109,83,382,950,0,0,
48,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1273,273,0,234,294,270,203,543,1000,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,908,932,849,824,1122,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,907,947,862,832,1135,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,922,954,869,836,1142,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,919,963,885,842,1158,0,0,0,
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,273,273,0,926,977,865,830,1138,0,0,0,
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,273,273,0,939,985,897,840,1170,0,0,0,
0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,273,273,0,958,1003,914,855,1187,0,0,0,
0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,273,273,0,995,1020,1000,980,1273,0,0,0,
0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,273,273,0,1001,1041,1019,975,1292,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1010,1044,1014,951,1287,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1039,1046,1015,1011,1288,0,0,0,
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,273,273,0,1032,1049,964,928,1237,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1030,1050,943,927,1216,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1034,1054,1019,1010,1292,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1031,1054,974,950,1247,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1044,1069,1018,996,1291,0,0,0,
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,273,273,0,1025,1070,1035,995,1308,0,0,0,
0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,273,273,0,1035,1080,1060,1005,1333,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1040,1085,1070,1020,1343,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1084,1067,1029,1015,1302,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1207,1228,1165,1139,1438,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1209,1225,1171,1143,1444,0,0,0,
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,273,273,0,1214,1225,1134,1125,1407,0,0,0,
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,273,273,0,1213,1226,1148,1134,1421,0,0,0,
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,273,273,0,1223,1228,1015,1008,1288,0,0,0,
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,273,273,0,1213,1232,1165,1147,1438,0,0,0,
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,273,273,0,1219,1232,1184,1150,1457,0,0,0,
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,273,273,0,1223,1233,1159,1139,1432,0,0,0,
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,273,273,0,1223,1238,1167,1156,1440,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1220,1241,1160,1134,1433,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1226,1244,1168,1146,1441,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,908,932,849,824,1122,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,907,947,862,832,1135,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,922,954,869,836,1142,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,919,963,885,842,1158,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,915,963,891,844,1164,0,0,0,
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,273,273,0,926,977,865,830,1138,0,0,0,
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,273,273,0,939,985,897,840,1170,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,677,773,701,595,974,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,685,774,692,602,965,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,680,775,699,595,972,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,678,778,695,608,968,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,681,781,703,601,976,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,855,897,802,767,1075,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,852,904,829,772,1102,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,864,908,820,778,1093,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,863,909,817,775,1090,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,864,913,813,777,1086,0,0,0,
0,50,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,148,163,134,119,407,0,0,0,
0,50,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,273,273,0,168,178,171,154,444,0,0,0,
0,50,0,0,43,0,0,0,7,0,0,0,0,0,0,0,0,0,273,273,0,154,185,185,147,458,0,0,0,
0,50,0,0,40,0,10,10,0,0,0,0,0,0,0,0,0,0,273,273,0,188,202,183,150,456,0,0,0,
0,50,0,0,38,0,12,12,0,0,0,0,0,0,0,0,0,0,273,273,0,192,210,209,181,482,0,0,0,
0,50,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,179,218,171,131,444,0,0,0,
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,273,273,0,211,231,214,189,487,0,0,0,
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,273,273,0,227,251,240,215,513,0,0,0,
0,50,0,0,42.5,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,273,273,0,271,273,261,247,534,0,0,0,
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,240,276,261,229,534,0,0,0,
0,50,0,0,43,0,7,7,0,0,0,0,0,0,0,0,0,0,273,273,0,265,282,275,257,548,0,0,0,
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,273,292,276,259,549,0,0,0,
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,273,273,0,274,301,296,266,569,0,0,0,
0,50,0,0,45.2,0,0,0,4.8,0,0,0,0,0,0,0,0,0,273,273,0,283,303,287,269,560,0,0,0,
0,50,0,0,41,0,0,0,9,0,0,0,0,0,0,0,0,0,273,273,0,261,306,286,246,559,0,0,0,
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,273,273,0,277,305,228,202,501,0,0,0,
0,50,0,0,43.5,0,6.5,6.5,0,0,0,0,0,0,0,0,0,0,273,273,0,296,306,294,282,567,0,0,0,
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,273,273,0,278,311,299,263,572,0,0,0,
0,54,0,0,41,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,270,319,315,260,588,0,0,0,
0,50,0,0,45.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,273,273,0,289,319,305,276,578,0,0,0,
0,50,0,0,43.7,0,6.3,6.3,0,0,0,0,0,0,0,0,0,0,273,273,0,307,320,303,294,576,0,0,0,
0,50,0,0,41.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,273,273,0,288,334,321,273,594,0,0,0,
0,50,0,0,45.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,273,273,0,298,333,311,286,584,0,0,0,
0,50,0,0,43,0,7,7,0,0,0,0,0,0,0,0,0,0,273,273,0,305,333,292,239,565,0,0,0,
0,50,0,0,45.6,0,0,0,4.4,0,0,0,0,0,0,0,0,0,273,273,0,310,334,315,295,588,0,0,0,
0,50,0,0,44,0,6,6,0,0,0,0,0,0,0,0,0,0,273,273,0,322,336,317,304,590,0,0,0,
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,273,273,0,327,334,300,307,573,0,0,0,
0,50,0,0,45.8,0,0,0,4.2,0,0,0,0,0,0,0,0,0,273,273,0,328,343,322,309,595,0,0,0,
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,273,273,0,327,349,331,285,604,0,0,0,
0,50,0,0,45.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,273,273,0,318,349,340,292,613,0,0,0,
0,50,0,0,44,0,6,6,0,0,0,0,0,0,0,0,0,0,273,273,0,317,350,299,294,572,0,0,0,
0,45,0,0,50,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,268,356,347,293,620,0,0,0,
0,50,0,0,45.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,273,273,0,332,358,330,298,603,0,0,0,
0,50,0,0,45.6,0,0,0,4.4,0,0,0,0,0,0,0,0,0,273,273,0,338,359,324,294,597,0,0,0,
0,50,0,0,45.8,0,0,0,4.2,0,0,0,0,0,0,0,0,0,273,273,0,346,358,349,333,622,0,0,0,
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,273,273,0,349,361,346,338,619,0,0,0,
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,273,273,0,353,370,339,324,612,0,0,0,
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,363,374,360,349,633,0,0,0,
0,50,0,0,45.2,0,0,0,4.8,0,0,0,0,0,0,0,0,0,273,273,0,362,376,347,291,620,0,0,0,
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,273,273,0,360,379,370,347,643,0,0,0,
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,273,273,0,354,379,341,328,614,0,0,0,
0,50,0,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,273,273,0,336,377,364,323,637,0,0,0,
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,273,273,0,340,384,366,322,639,0,0,0,
0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,366,383,355,333,628,0,0,0,
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,273,273,0,370,387,365,352,638,0,0,0,
0,50,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,273,273,0,404,423,388,376,661,0,0,0,
0,50,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,405,424,390,374,663,0,0,0,
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,273,273,0,404,429,386,367,659,0,0,0,
0,50,0,0,43,0,0,0,0,0,7,0,0,0,0,0,0,0,273,273,0,416,440,429,406,702,0,0,0,
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,273,273,0,434,454,428,407,701,0,0,0,
0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,430,470,450,410,723,0,0,0,
0,45,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,410,475,430,380,703,0,0,0,
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,273,273,0,451,469,421,400,694,0,0,0,
0,50,0,0,47,0,3,3,0,0,0,0,0,0,0,0,0,0,273,273,0,451,480,424,418,697,0,0,0,
0,42,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,450,482,431,409,704,0,0,0,
0,52.5,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,455,495,460,420,733,0,0,0,
0,50,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,472,492,454,427,727,0,0,0,
0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,484,492,428,405,701,0,0,0,
0,50,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,273,273,0,677,697,659,649,932,0,0,0,
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,273,273,0,764,773,708,685,981,0,0,0,
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,273,273,0,491,502,435,412,708,0,0,0,
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,273,273,0,492,503,435,411,708,0,0,0,
0,45,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,273,273,0,489,506,462,444,735,0,0,0,
0,44,0,0,50,0,0,0,0,0,6,0,0,0,0,0,0,0,273,273,0,476,508,444,420,717,0,0,0,
0,46,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,490,511,457,430,730,0,0,0,
0,53,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,495,514,514,498,787,0,0,0,
0,40,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,437,559,442,398,715,0,0,0,
0,40,0,0,55,0,0,0,0,0,0,5,0,0,0,0,0,0,273,273,0,488,535,361,410,634,0,0,0,
0,50,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,273,273,0,522,532,484,471,757,0,0,0,
0,49,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,520,540,485,470,758,0,0,0,
0,50,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,273,273,0,521,540,473,485,746,0,0,0,
0,50,0,0,49,0,1,1,0,0,0,0,0,0,0,0,0,0,273,273,0,528,541,484,471,757,0,0,0,
0,50,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,523,545,478,464,751,0,0,0,
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,520,550,510,480,783,0,0,0,
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,273,273,0,534,551,539,524,812,0,0,0,
0,54,0,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,273,273,0,520,573,564,502,837,0,0,0,
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,573,577,533,528,806,0,0,0,
0,45,0,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,273,273,0,561,579,512,489,785,0,0,0,
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,565,584,524,511,797,0,0,0,
0,53,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,547,584,519,491,792,0,0,0,
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,603,610,534,525,807,0,0,0,
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,273,273,0,590,607,584,580,857,0,0,0,
0,40,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0,0,273,273,0,530,593,438,452,711,0,0,0,
0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,591,601,539,532,812,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,908,932,849,824,1122,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,907,947,862,832,1135,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,922,954,869,836,1142,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,919,963,885,842,1158,0,0,0,
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,273,273,0,926,977,865,830,1138,0,0,0,
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,273,273,0,939,985,897,840,1170,0,0,0,
0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,273,273,0,958,1003,914,855,1187,0,0,0,
0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,273,273,0,995,1020,1000,980,1273,0,0,0,
0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,273,273,0,1001,1041,1019,975,1292,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1010,1044,1014,951,1287,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1039,1046,1015,1011,1288,0,0,0,
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,273,273,0,1032,1049,964,928,1237,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1030,1050,943,927,1216,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1034,1054,1019,1010,1292,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1031,1054,974,950,1247,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1044,1069,1018,996,1291,0,0,0,
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,273,273,0,1025,1070,1035,995,1308,0,0,0,
0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,273,273,0,1035,1080,1060,1005,1333,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1040,1085,1070,1020,1343,0,0,0,
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,273,273,0,1084,1067,1029,1015,1302,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1207,1228,1165,1139,1438,0,0,0,
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,273,273,0,1209,1225,1171,1143,1444,0,0,0,
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,273,273,0,1214,1225,1134,1125,1407,0,0,0,
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,273,273,0,1213,1226,1148,1134,1421,0,0,0,
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,273,273,0,1223,1228,1015,1008,1288,0,0,0,
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,273,273,0,1213,1232,1165,1147,1438,0,0,0,
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,273,273,0,1219,1232,1184,1150,1457,0,0,0,
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,273,273,0,1223,1233,1159,1139,1432,0,0,0,
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,273,273,0,1223,1238,1167,1156,1440,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1220,1241,1160,1134,1433,0,0,0,
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,273,273,0,1226,1244,1168,1146,1441,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,908,932,849,824,1122,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,907,947,862,832,1135,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,922,954,869,836,1142,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,919,963,885,842,1158,0,0,0,
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,273,273,0,915,963,891,844,1164,0,0,0,
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,273,273,0,926,977,865,830,1138,0,0,0,
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,273,273,0,939,985,897,840,1170,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,677,773,701,595,974,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,685,774,692,602,965,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,680,775,699,595,972,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,678,778,695,608,968,0,0,0,
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,273,273,0,681,781,703,601,976,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,855,897,802,767,1075,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,852,904,829,772,1102,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,864,908,820,778,1093,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,863,909,817,775,1090,0,0,0,
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,273,273,0,864,913,813,777,1086,0,0,0,
0,0,0,0,0,0,0,0,0,21.7,0,0,5.9,0,72.4,0,0,0,1073,273,0,119,74,107,59,380,800,0,0,
0,0,0,0,0,0,0,0,0,23,0,0,5.1,0,71.9,0,0,0,1173,1173,30,146,122,122,100,395,900,900,0.5,
0,0,0,0,0,0,0,0,0,20.9,0,0,6.6,0,72.5,0,0,0,1173,1173,30,152,135,127,106,400,900,900,0.5,
0,0,0,0,0,0,0,0,0,21.33,0,0,3.72,0,74.95,0,0,0,1173,1223,30,152,139,124,90,397,900,950,0.5,
0,0,0,0,0,0,0,0,0,23,0,0,0.9,0,76.1,0,0,0,1173,1173,30,155,140,131,108,404,900,900,0.5,
0,0,0,0,0,0,0,0,0,23.6,0,0,3,0,73.4,0,0,0,1173,1173,30,168.5,132.4,128.2,110.2,401.2,900,900,0.5,
